CSLUG,CTITLE,SLUG,TITLE,SUBTITLE,SUPPLIER,DEFAULT_PRICE,IS_FG,MIN,MAX,STOCK,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0115,สายไฟ YAZAKI 60227 IEC 53 4+Gx2.5/2.5 BLACK,,สมบูรณ์การไฟฟ้า เตาปูน,9860.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0116,เข็มขัดรัดท่อ เล็ก (3/8-1/2),,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0117,ดอกสว่านเจาะปูน 7mm. D-00119 7x100x160mm.,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0118,สายลม สีส้ม 5x8 (100 เมตร/ม้วน),,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0119,ที่จับดอก ADAPTER TYPE-B 10x14mm.,,ดี พรีซิชั่น ทูล จำกัด,380.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0120,ดอกเร้าเตอร์ 1/2-30องศา-2T,,คมการช่าง จำกัด,580.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0121,ดอกเร้าเตอร์ 1/2-60องศา-2T,,คมการช่าง จำกัด,650.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0122,ดอกเร้าเตอร์ Arden D31.75-R15.87-H20-1/2-2T,,,750.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0123,ดอกเร้าเตอร์ Arden D24xR12x1/2xL100x2T,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0124,ดอกเร้าท์เตอร์ D65-R25-1/2-2T,,,1200.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0125,ดอกเร้าท์เตอร์ D45-R15-1/2-2T,,,800.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0126,"ดอกเร้าเตอร์ Arden 1/2xD2""x90องศา โต50",,,950.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0127,"ดอกเร้าเตอร์ Ardden 1/2*D12.7*76(3"")*2T",,,580.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0128,ดอกเจาะปลายคาร์ไบด์ 2 ชั้น ขนาด D5.5xH13xd10xh27xS10xL70R,,,530.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0129,ดอกเจาะปลายคาร์ไบด์ 2 ชั้น ขนาด D5.5xH13xd10xh27xS10xL70L,,,530.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0130,"ดอกเร้าเตอร์ Makita แกน 1/4""x3/4"" D-49769",,,317.76,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0131,"ดอกเร้าเตอร์ Makita แกน 1/4""x1-1/8"" D-49797",,,467.29,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0132,"ดอกเร้าเตอร์ Makita แกน 1/4""x1-1/4"" D-49806",,,542.06,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0133,"ดอกเร้าเตอร์ Makita แกน 1/2""x2"" D-49828",,,981.31,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0134,ดอกเร้าเตอร์ D9.58xd8.5xH11.27x1/2x2T,,คมการช่าง จำกัด,780.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0135,สิ่วด้ามไม้ SET12 ชิ้น,,เครื่องมือช่างกรุงเทพ,300.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0136,อุปกรณ์ดอกเร้าเตอร์ Endmill HSSCo8 D4-6-12-55-4F,,คมการช่าง จำกัด,480.00,0,,,,,,,,,,,,,,,,,,
